LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
-104.98288000000001,25.00915,186.48,Alta,470.0,Buena para riego,463.6,Excelente para riego,Potable - Dulce,0.5163,Media,180.1072,Potable - Dura,Potable - Excelente,11.125745,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-104.77643,24.534370000000003,120.99,Media,347.0,Buena para riego,213.0,Excelente para riego,Potable - Dulce,3.9907,Alta,49.8,Potable - Suave,Potable - Excelente,0.661773,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-104.32395,24.4068,167.535,Alta,263.0,Buena para riego,453.8,Excelente para riego,Potable - Dulce,2.4702,Alta,96.9808,Potable - Moderadamente suave,Potable - Excelente,1.449304,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-104.12454,24.45596,166.44,Alta,355.0,Buena para riego,256.4,Excelente para riego,Potable - Dulce,1.5103,Alta,129.649,Potable - Dura,Buena calidad,2.862753,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-104.05328,23.98723,406.245,Indeseable como FAAP,742.0,Buena para riego,477.2,Excelente para riego,Potable - Dulce,3.4757,Alta,243.3412,Potable - Dura,Potable - Excelente,3.962382,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,",NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-105.36348999999998,25.97,410.7,Indeseable como FAAP,602.0,Buena para riego,668.4,Cultivos sensibles,Potable - Dulce,0.5241,Media,469.0704,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,AS,FE,",NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO
-105.37875,25.96688,543.9,Indeseable como FAAP,1140.0,Permisible para riego,966.6,Cultivos sensibles,Potable - Dulce,2.6454,Alta,281.0464,Potable - Dura,Potable - Excelente,0.581365,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,AS,",NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.50631000000001,25.9907,154.78,Alta,338.0,Buena para riego,280.6,Excelente para riego,Potable - Dulce,4.6166,Alta,32.7393,Potable - Suave,Potable - Excelente,2.382666,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.4951,26.0371,211.46,Alta,388.0,Buena para riego,307.0,Excelente para riego,Potable - Dulce,0.7391,Potable - Optima,152.7834,Potable - Dura,Potable - Excelente,0.750463,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.56483,26.086270000000003,203.83,Alta,416.0,Buena para riego,306.2,Excelente para riego,Potable - Dulce,1.2584,Potable - Optima,126.9888,Potable - Dura,Buena calidad,2.379769,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.25206000000001,26.05124,166.855,Alta,440.0,Buena para riego,247.2,Excelente para riego,Potable - Dulce,0.7008,Potable - Optima,138.894,Potable - Dura,Aceptable,1.42116,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-104.91611,26.25007,331.5,Alta,877.0,Permisible para riego,625.8,Cultivos sensibles,Potable - Dulce,1.0355,Potable - Optima,275.8038,Potable - Dura,Aceptable,11.539281,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-99.57123,19.377370000000003,126.06,Media,308.0,Buena para riego,152.0,Excelente para riego,Potable - Dulce,<0.2,Baja,226.96,Potable - Dura,Buena calidad,0.0368,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.58578,18.96333,392.4,Alta,966.0,Permisible para riego,632.8,Cultivos sensibles,Potable - Dulce,0.406,Media,286.955,Potable - Dura,Potable - Excelente,0.045367,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Rojo,"PB,MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO,NO
-100.102953,20.02582,532.89,Indeseable como FAAP,14350.0,Indeseable para riego,2452.0,Cultivos tolerantes,Salobres,1.5566,Alta,1081.53,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.7703,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,FLUO,DT,MN,FE,",NO,NO,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-101.19775,20.57098,315.0,Alta,837.0,Permisible para riego,800.0,Cultivos sensibles,Potable - Dulce,3.07,Alta,35.0,Potable - Suave,Potable - Excelente,0.027,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-101.63174000000001,20.348760000000002,202.0,Alta,730.0,Buena para riego,502.0,Cultivos sensibles,Potable - Dulce,4.725,Alta,40.0,Potable - Suave,Potable - Excelente,0.042,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-101.5999,20.492379999999997,307.0,Alta,1027.0,Permisible para riego,660.0,Cultivos sensibles,Potable - Dulce,3.01,Alta,69.0,Potable - Moderadamente suave,Buena calidad,0.112,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-100.74094000000001,20.52867,424.0,Indeseable como FAAP,1472.0,Permisible para riego,896.0,Cultivos sensibles,Potable - Dulce,1.09,Potable - Optima,343.0,Potable - Dura,Potable - Excelente,0.105,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"ALC,",NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-101.62505,20.485329999999998,248.0,Alta,934.0,Permisible para riego,556.0,Cultivos sensibles,Potable - Dulce,3.295,Alta,26.0,Potable - Suave,Buena calidad,0.037,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-101.60741,20.53592,650.0,Indeseable como FAAP,2874.0,Dudosa para riego,2174.0,Cultivos tolerantes,Salobres,1.72,Alta,870.0,Muy dura e indeseable usos industrial y domestico,Aceptable,0.0,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,FLUO,DT,AS,MN,FE,",NO,NO,NO,NO,NO,NO,SI,SI,NO,SI,SI,SI,SI,NO,NO
-100.74847,20.57378,449.0,Indeseable como FAAP,1619.0,Permisible para riego,1040.0,Cultivos con manejo especial,Ligeramente salobres,4.87,Alta,180.0,Potable - Dura,Potable - Excelente,0.508,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,",NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-101.72489,20.9631,325.23,Alta,706.0,Buena para riego,456.6667,Excelente para riego,Potable - Dulce,1.0104,Potable - Optima,233.064,Potable - Dura,Contaminada,9.061385,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-101.78114000000001,21.038439999999998,552.78,Indeseable como FAAP,4130.0,Indeseable para riego,2905.6667,Cultivos tolerantes,Salobres,<0.2,Baja,1195.2,Muy dura e indeseable usos industrial y domestico,Aceptable,32.462322,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,DT,FE,NO3,",NO,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,NO
-101.77141999999999,21.04601,466.31,Indeseable como FAAP,3900.0,Indeseable para riego,3147.8,Cultivos tolerantes,Salobres,<0.2,Baja,1257.9828,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,30.353235,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,DT,NO3,",NO,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-101.62456999999999,20.957629999999998,150.28,Alta,370.0,Buena para riego,267.2,Excelente para riego,Potable - Dulce,1.4785,Potable - Optima,121.0362,Potable - Dura,Fuertemente contaminada,4.393838,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-101.23621999999999,21.30496,144.3,Media,337.0,Buena para riego,251.6,Excelente para riego,Potable - Dulce,0.5028,Media,99.6,Potable - Moderadamente suave,Potable - Excelente,0.997002,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-100.71866999999999,21.169929999999997,764.66,Indeseable como FAAP,1743.0,Permisible para riego,946.4,Cultivos sensibles,Potable - Dulce,1.9417,Alta,61.5102,Potable - Moderadamente suave,Potable - Excelente,0.0,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,FLUO,AS,FE,",NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO
-100.45618,21.10395,157.62,Alta,437.0,Buena para riego,681.0,Cultivos sensibles,Potable - Dulce,1.6543,Alta,27.888,Potable - Suave,Buena calidad,1.770209,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-100.8494,19.99429,255.0,Alta,567.0,Buena para riego,418.0,Excelente para riego,Potable - Dulce,0.321,Baja,109.0,Potable - Moderadamente suave,Potable - Excelente,0.153,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-101.17033,20.09883,243.0,Alta,582.0,Buena para riego,387.0,Excelente para riego,Potable - Dulce,0.321,Baja,157.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-101.14751,20.08219,414.0,Indeseable como FAAP,1283.0,Permisible para riego,876.0,Cultivos sensibles,Potable - Dulce,0.556,Media,228.0,Potable - Dura,Buena calidad,0.021,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,AS,MN,FE,",NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,NO
-100.78609,20.62644,317.55,Alta,678.0,Buena para riego,438.0,Excelente para riego,Potable - Dulce,0.4702,Media,199.8992,Potable - Dura,Potable - Excelente,0.490224,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-100.80015999999999,20.60187,409.53,Indeseable como FAAP,863.0,Permisible para riego,582.2,Cultivos sensibles,Potable - Dulce,0.3467,Baja,267.192,Potable - Dura,Potable - Excelente,1.793147,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"ALC,MN,",NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-100.78631,20.57006,497.0,Indeseable como FAAP,1322.0,Permisible para riego,1290.0,Cultivos con manejo especial,Ligeramente salobres,0.699,Media,241.0,Potable - Dura,Potable - Excelente,1.305,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"ALC,",NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-99.82812,16.90052,220.0,Alta,1014.0,Permisible para riego,1102.0,Cultivos con manejo especial,Ligeramente salobres,0.595,Media,314.0,Potable - Dura,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"NI,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.79753000000001,16.8592,140.0,Media,485.0,Buena para riego,266.0,Excelente para riego,Potable - Dulce,0.235,Baja,190.0,Potable - Dura,Buena calidad,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-98.71523,20.306079999999998,153.7,Alta,2599.0,Dudosa para riego,2464.0,Cultivos tolerantes,Salobres,1.6185,Alta,45.39,Potable - Suave,Potable - Excelente,0.043,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,",SI,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-98.9582,20.26517,227.29,Alta,2718.0,Dudosa para riego,1704.0,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,444.06,Potable - Dura,Potable - Excelente,2.2732,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,MN,FE,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-99.08415,20.223770000000002,257.85,Alta,1434.0,Permisible para riego,948.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,967.06,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,10.8918,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-99.16673,20.14135,383.91,Alta,1339.0,Permisible para riego,960.0,Cultivos sensibles,Potable - Dulce,0.6045,Media,986.8,Muy dura e indeseable usos industrial y domestico,Buena calidad,1.8105,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.26236,20.12033,401.1,Indeseable como FAAP,1926.0,Permisible para riego,1264.0,Cultivos con manejo especial,Ligeramente salobres,0.7042,Potable - Optima,1095.35,Muy dura e indeseable usos industrial y domestico,Buena calidad,5.09,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"ALC,DT,FE,",NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.37739,20.1635,115.56,Media,925.0,Permisible para riego,632.0,Cultivos sensibles,Potable - Dulce,0.4343,Media,86.84,Potable - Moderadamente suave,Potable - Excelente,0.8916,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-99.27901999999999,20.19098,417.34,Indeseable como FAAP,1816.0,Permisible para riego,1248.0,Cultivos con manejo especial,Ligeramente salobres,0.7178,Potable - Optima,1292.71,Muy dura e indeseable usos industrial y domestico,Buena calidad,5.333,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"ALC,DT,FE,",NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.222808,20.374697,187.18,Alta,1402.0,Permisible para riego,852.0,Cultivos sensibles,Potable - Dulce,0.4592,Media,110.52,Potable - Moderadamente suave,Potable - Excelente,3.2537,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.05493,20.14934,386.78,Alta,1144.0,Permisible para riego,808.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,852.6,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,2.8146,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-98.95688,20.20277,257.85,Alta,2313.0,Dudosa para riego,656.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,84.86,Potable - Moderadamente suave,Potable - Excelente,1.716,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CONDUC,PB,FE,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO
-99.38646,20.1119,148.03,Media,618.0,Buena para riego,304.0,Excelente para riego,Potable - Dulce,1.5592,Alta,114.47,Potable - Moderadamente suave,Potable - Excelente,2.16,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-99.37153599999999,20.529806,263.58,Alta,924.0,Permisible para riego,608.0,Cultivos sensibles,Potable - Dulce,<0.2,Baja,272.36,Potable - Dura,Buena calidad,1.7467,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"PB,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO
-99.20255999999999,20.389020000000002,303.69,Alta,1479.0,Permisible para riego,460.0,Excelente para riego,Potable - Dulce,0.6251,Media,51.31,Potable - Suave,Potable - Excelente,1.9832,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"PB,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO
-99.12295,20.50695,278.86,Alta,2235.0,Dudosa para riego,1772.0,Cultivos con manejo especial,Ligeramente salobres,0.7211,Potable - Optima,392.75,Potable - Dura,Potable - Excelente,1.3276,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
